cat_code,category,id,ingame_name,class,rarity,rarity_source,rarity_vallode,rarity_guide,rarity_daigo_owned,G_weapon,rarity_9or10,attack_display,class_multiplier,true_raw,affinity,weapon_slots,element,element_true,sharpness,sharpness_plus1,improve_from,create_cost,create_materials,improve_cost,improve_materials,alt_create_materials,improve_to,reload,recoil,max_attack,rapid_fire,ammo_summary,bow_coatings,bow_charge_shots,armor_skills,name_eu_build
5,blademaster_weapon,581,Ivory Horn,hunting-horn,1,vallode,1,,,,N,364,5.2,70,0%,0,,,"9,2,4","9,2,9",,585,Brute Bone x2; Blue Mushroom x1,,,,Bone Horn; War Drum,,,,,,,,,
5,blademaster_weapon,582,White Cat Stamp,hammer,2,vallode,2,,,,N,520,5.2,100,0%,0,Paralysis 200,Paralysis 20,"10,1,3,1","10,1,3,6",,2150,Pawprint Stamp x1; FlynMealPassReg x1; Paralysis Sac x2,,,,White Cat Hammer; Black Cat Stamp; Teddybear,,,,,,,,,
5,blademaster_weapon,583,Black Cat Hammer,hammer,6,vallode,6,,6,,N,676,5.2,130,0%,0,Paralysis 380,Paralysis 38,"3,2,17,12,1","3,2,17,12,4,2",Black Cat Stamp,,,25000,FlynMealPassPlus x6; Black Blos Spine x5; Felyne Fur Ruby x1,,,,,,,,,,,
5,blademaster_weapon,584,Cactus Creamer,hammer,3,vallode,3,,,,N,260,5.2,50,0%,0,Poison 300,Poison 30,"3,2,10","3,2,15",,7500,Cactus Flower x2; Bone x1; Dosbiscus x3,,,,Green Monster,,,,,,,,,
5,blademaster_weapon,585,Green Monster,hammer,5,vallode,5,,6,,N,468,5.2,90,0%,2,Poison 300,Poison 30,"6,4,8,12,5","6,4,8,12,6,4",Cactus Creamer,,,30000,Cactus Flower x10; Stout Bone x2; Pokke Ticket x1,,,,,,,,,,,
5,blademaster_weapon,586,Striped Striker,hammer,5,vallode,5,,,,N,884,5.2,170,-30%,0,,,"19,2,5,7,2","19,2,5,7,4,3",,35000,Tigrex Claw x3; Tigrex Scale x5; Tigrex Shell x5; Pokke Ticket x1,,,,Tigrex Hammer; Hidden Breaker,,,,,,,,,
5,blademaster_weapon,587,Tigrex Hammer,hammer,7,vallode,7,,,,N,1144,5.2,220,-30%,0,,,"19,2,5,7,4,3","19,2,5,7,4,5,3",Striped Striker,,,80000,Tigrex Claw+ x3; Tigrex Scale + x5; Tigrex Skull Shl x3,,Tigrex Hammer+,,,,,,,,,
5,blademaster_weapon,588,Striped Dragonga,hunting-horn,5,vallode,5,,,,N,936,5.2,180,-30%,0,,,"19,2,5,7,2","19,2,5,7,4,3",,35000,Tigrex Shell x5; Tigrex Fang x7; Dragonite Ore x10; Pokke Ticket x1,,,,Tigrex Horn; Hidden Tone,,,,,,,,,
5,blademaster_weapon,589,Tigrex Horn,hunting-horn,7,vallode,7,,,,N,1144,5.2,220,-30%,0,,,"19,2,5,7,4,3","19,2,5,7,4,5,3",Striped Dragonga,,,80000,Tigrex Carapace x5; Tigrex Fang+ x7; Tigrex Skull Shl x2,,Tigrex Horn+,,,,,,,,,
5,blademaster_weapon,590,Akantor Horn,hunting-horn,8,vallode,8,,,,N,1300,5.2,250,40%,0,,,"9,2,13,1","9,2,13,6",,100000,Akantor Tail x1; Akantor Fang x2; Akantor Scale x8; Firecell Stone x5,,,,Akantor Dark Melody,,,,,,,,,
5,blademaster_weapon,591,Red Lobster Hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dummy
5,blademaster_weapon,592,Akantor Blades,dual-blades,8,vallode,8,,,,N,350,1.4,250,35%,0,,,"7,5,5,3","7,5,5,8",,100000,Akantor Shell x7; Akantor Claw x7; Akantor Scale x2; Hrd Monster Bone x8,,,,Akantor Shadow Claws,,,,,,,,,
5,blademaster_weapon,593,Khezu Shock Full,great-sword,9,vallode,9,,,,Y,1056,4.8,220,0%,1,Thunder 280,Thunder 28,"5,3,9,14,4","5,3,9,14,6,3",Khezu Shock Blade,,,85000,KhezuHide-Cream x5; Lightning Sac x3; Eltalite Ore x5; Thunderbug Juice x10,,Khezu Shock Full+,,,,,,,,,
5,blademaster_weapon,594,Khezu Shock Full+,great-sword,9,vallode,9,,9,,Y,1056,4.8,220,0%,1,Thunder 280,Thunder 28,"5,3,9,14,4","5,3,9,14,6,3",Khezu Shock Blade,,,85000,KhezuHide-Cream x5; Lightning Sac x3; Eltalite Ore x5; Thunderbug Juice x10,,Khezu Shock Full+,,,,,,,,,
5,blademaster_weapon,595,Cat of Venus,great-sword,9,vallode,9,,,,Y,912,4.8,190,0%,1,Paralysis 400,Paralysis 40,"12,11,5,4,3","12,11,5,4,8",Cat's King,75000,Eltalite Ore x15; Thunderbug Jelly x8; Gld Rathian Cpc x10; Felyne Fur Ruby x5,75000,Eltalite Ore x5; Thunderbug Jelly x5; Gld Rathian Scl+ x6; FlynMealPassReg x5,,Cat of Gold,,,,,,,,,
5,blademaster_weapon,596,Cat of Gold,great-sword,9,vallode,9,,9,,Y,1008,4.8,210,0%,1,Paralysis 460,Paralysis 46,"9,4,11,7,4","9,4,11,7,6,3",Cat of Venus,,,95000,PhantomButterfly x8; Felyne Fur Ruby x3; FlynMealPassPlus x5; ShakalakaTreasr+ x2,,,,,,,,,,,
5,blademaster_weapon,597,Wailing Cleaver,long-sword,9,vallode,9,,,,Y,960,4.8,200,0%,1,Thunder 540,Thunder 54,"12,11,5,4,8","12,11,5,4,8,3,2",True Devil Slicer,,,100000,Eltalite Ore x10; Tigrex Scale+ x8; Lightning Sac x4; KhezuSpecialCut x1,,Wailing Cleaver Shin,,,,,,,,,
5,blademaster_weapon,598,Wailing Cleaver Shin,long-sword,10,vallode,10,,10,,Y,1200,4.8,250,0%,1,Thunder 560,Thunder 56,"13,1,6,13,4,3","13,1,6,13,4,6,2",Wailing Cleaver,,,120000,Mellanje Ore x5; Thunderbug Jelly x8; LthrKirinThndrTl x2; Hard Rajang Claw x4,,,,,,,,,,,
5,blademaster_weapon,599,Mirage Finsword,long-sword,5,vallode,5,,,,N,816,4.8,170,10%,1,,,"8,3,11,8","8,3,11,10,3","Iron Katana ""Gospel""",35000,Chameleos Horn x2; Chameleos Hide x5; Chameleos Tail x2; Dragonite Ore x8,35000,Chameleos Hide x3; Chameleos Tail x1; ChameleosWebbing x2,,Mirage Finsword+,,,,,,,,,
5,blademaster_weapon,600,Mirage Finsword+,long-sword,5,vallode,5,,,,N,816,4.8,170,10%,1,,,"8,3,11,8","8,3,11,10,3","Iron Katana ""Gospel""",35000,Chameleos Horn x2; Chameleos Hide x5; Chameleos Tail x2; Dragonite Ore x8,35000,Chameleos Hide x3; Chameleos Tail x1; ChameleosWebbing x2,,Mirage Finsword+,,,,,,,,,
5,blademaster_weapon,601,Phantom Mirage,long-sword,10,vallode,10,,10,,Y,1344,4.8,280,30%,1,,,"16,3,2,9,7,3","16,3,2,9,7,6,2",Mirage Finsword+,,,130000,HrdChameleosHorn x2; SpecChameleHide+ x5; LthrChameleoTail x3; Chameleos Jewel x3,,,,,,,,,,,
5,blademaster_weapon,602,Lion Emperor Saber,long-sword,8,vallode,8,,8,,N,912,4.8,190,0%,1,Fire 480,Fire 48,"12,11,5,4,8","12,11,5,4,8,3,2",Lion King Saber,,,100000,Lunastra Spike x4; LunastraCarapace x5; ElderDragonBlood x5; Commendation G x2,,,,,,,,,,,
5,blademaster_weapon,603,Big Menacing Scythe,long-sword,9,vallode,9,,9,,Y,1056,4.8,220,-10%,2,Poison 340,Poison 34,"18,2,7,7,4,2","18,2,7,7,4,4,3",Scythe of Menace,,,95000,Hvy Monster Bone x5; DeadlyPoisonSac x3; Rathian Spike+ x2; Eltalite Ore x5,,,,,,,,,,,
5,blademaster_weapon,604,Monoblos Scythe+,long-sword,4,vallode,4,,7,,N,768,4.8,160,0%,2,Fire 180,Fire 18,"8,3,11,8","8,3,11,10,3",Crimson Scythe,,,6350,Monoblos Spine x5; Blos Fang x10; Monoblos Heart x1,,Monoblos Scythe+,,,,,,,,,
5,blademaster_weapon,605,Weiss Crescent,long-sword,7,vallode,7,,7,,N,960,4.8,200,0%,0,Water 260,Water 26,"9,4,11,7,4","9,4,11,7,6,3",Frost Ripper,,,85000,Top-GrdPlatHorn x2; Wht Monoblos Cpc x3; WhtMonoblosThora x5,,,,,,,,,,,
5,blademaster_weapon,606,C.Blango Decimator,long-sword,9,vallode,9,,,,Y,1392,4.8,290,-10%,1,,,"18,2,7,7,4,2","18,2,7,7,4,4,3",Blango Destructor,,,85000,Blangonga Pelt+ x5; HvyC.BlangoFang x2; Eltalite Ore x10,,C.Blango Destructor,,,,,,,,,
5,blademaster_weapon,607,C.Blango Destructor,long-sword,10,vallode,10,,10,,Y,1536,4.8,320,-20%,1,,,"9,4,11,7,6,3","9,4,11,7,6,4,4",C.Blango Decimator,,,115000,LthrC.BlangoTail x2; Lthr Pelagus Plt x2; Blk Rajang Pelt+ x5; Hvy Rajang Fang x2,,,,,,,,,,,
5,blademaster_weapon,608,Master Blaze,great-sword,9,vallode,9,,9,,Y,1440,4.8,300,0%,1,,,"16,3,2,9,5","16,3,2,9,7,3",Lacerator Blade,,,95000,HvyRathalosShl x7; HrdFireWyvernClw x5; Eltalite Ore x10; ThickNargaScale x5,,,,,,,,,,,
5,blademaster_weapon,609,Decider,great-sword,9,vallode,9,,,,Y,1104,4.8,230,0%,0,,,"5,3,9,14,4","5,3,9,14,6,3",Carbalite Sword+,75000,Eltalite Ore x10; Union Ore x10; Emperor Cricket x10; Monster Essence x2,75000,Eltalite Ore x5; Carbalite Ore x20; Emperor Cricket x5; RobustWyvernBone x3,,Punisher; Igneous Blade; Liquid Fire Blade,,,,,,,,,
5,blademaster_weapon,610,Punisher,great-sword,9,vallode,9,,9,,Y,1296,4.8,270,0%,2,,,"8,3,11,10,6,2","8,3,11,10,6,5,2",Decider,,,115000,Mellanje Ore x5; Eltalite Ore x10; PhantomButterfly x5; Massive Bone x3,,,,,,,,,,,
5,blademaster_weapon,611,Igneous Blade,great-sword,9,vallode,9,,,,Y,1200,4.8,250,10%,1,Fire 200,Fire 20,"18,2,7,7,1","18,2,7,7,4,2",Decider,100000,SpecLavasioFin+ x3; HvyLavasiothShl x5; Monster Essence x3; Firecell Stone x3,100000,ThckLavasiothScl x2; SpecLavasioFin+ x2; Monster Broth x5,,Igneous Sword; Liquid Fire Blade,,,,,,,,,
5,blademaster_weapon,612,Igneous Sword,great-sword,10,vallode,10,,9,,Y,1344,4.8,280,20%,1,Fire 220,Fire 22,"18,2,7,7,4,2","18,2,7,7,4,4,3",Igneous Blade,,,120000,HvyLavasiothFang x5; HvyLavasiothShl x6; FireWyvrn BrnStm x3; HvnlyBlkGraviShl x1,,,,,,,,,,,
5,blademaster_weapon,613,Liquid Fire Blade,long-sword,9,vallode,9,,,,Y,1200,4.8,250,15%,1,Fire 200,Fire 20,"18,2,7,7,1","18,2,7,7,4,2",Igneous Blade; Decider,100000,ThckLavasiothScl x8; HvyLavasiothShl x6; Carbalite Ore x10,100000,SpecLavasioFin+ x2; HvyLavasiothFang x2; Dragonite Ore x12; Union Ore x5,,Divine Fire Blade,,,,,,,,,
5,blademaster_weapon,614,Divine Fire Blade,long-sword,10,vallode,10,,10,,Y,1296,4.8,270,20%,1,Fire 220,Fire 22,"18,2,7,7,4,2","18,2,7,7,4,4,3",Liquid Fire Blade,,,120000,HvyLavasiothShl x8; HvyLavasiothFang x2; Carbalite Ore x12; HvnlyGraviosShl x1,,,,,,,,,,,
5,blademaster_weapon,615,GrtDemnHalberdRaksha,long-sword,10,vallode,10,,10,,Y,1248,4.8,260,25%,1,Thunder 250,Thunder 25,"18,2,7,7,4,2","18,2,7,7,4,4,3",Great Demon Halberd,,,130000,Hvy Rajang Fang x4; Blk Rajang Pelt+ x5; GoldRajangPelt+ x1; YamaTsukamiFluid x3,,,,,,,,,,,
5,blademaster_weapon,616,Gaoren Cleaver,great-sword,10,vallode,10,,10,,Y,1440,4.8,300,0%,0,,,"8,3,11,10,6,2","8,3,11,10,6,5,2",Gaoren Coin,,,130000,Hvy Gaoren Spine x3; Lao-Shan'sHvyShl x5; Giant Blk Pearl x3; HvnlyGaorenShell x1,,,,,,,,,,,
5,blademaster_weapon,617,Aqua Guardian,long-sword,9,vallode,9,,,,Y,1104,4.8,230,0%,2,Water 300,Water 30,"4,3,9,14,5","4,3,9,14,5,3",Imperial Sword,90000,Purecrystal x5; Union Ore x20; Basarios Tears x3; Eltalite Ore x12,90000,Purecrystal x2; Novacrystal x15; Eltalite Ore x10; HvyPiscineFang x3,,Atlantica; Edelweiss Ice Blade,,,,,,,,,
5,blademaster_weapon,618,Atlantica,long-sword,9,vallode,9,,9,,Y,1296,4.8,270,0%,2,Water 350,Water 35,"4,3,9,14,5,4","4,3,9,14,5,4,3",Aqua Guardian,,,115000,Mellanje Ore x10; SpecPlesiothFin+ x4; StrBasariosWing x2; Big Wyvern Stone x1,,,,,,,,,,,
5,blademaster_weapon,619,Edelweiss Ice Blade,long-sword,9,vallode,9,,,,Y,1104,4.8,230,0%,1,Ice 150,Ice 15,"4,3,9,14,5","4,3,9,14,5,3",Aqua Guardian,,,75000,Eltalite Ore x15; Purecrystal x1; Ice Crystal x20; Blangonga Fang+ x10,,Edelweiss Ice Blade+,,,,,,,,,
5,blademaster_weapon,620,Edelweiss Ice Blade+,long-sword,9,vallode,9,,9,,Y,1104,4.8,230,0%,1,Ice 150,Ice 15,"4,3,9,14,5","4,3,9,14,5,3",Aqua Guardian,,,75000,Eltalite Ore x15; Purecrystal x1; Ice Crystal x20; Blangonga Fang+ x10,,Edelweiss Ice Blade+,,,,,,,,,
5,blademaster_weapon,621,Alveblade,great-sword,9,vallode,9,,,,Y,1200,4.8,250,0%,2,Dragon 240,Dragon 24,"13,1,6,13,4,3","13,1,6,13,4,6,2",Blushing Dame; Pael Keizah,,,105000,ThckAzurRthlsScl x5; ThckPnkRathnScl x5; Rathalos Ruby x1; Rathian Ruby x1,,Brünhild,,,,,,,,,
5,blademaster_weapon,622,Brünhild,great-sword,10,vallode,10,,10,,Y,1296,4.8,270,0%,2,Dragon 250,Dragon 25,"9,4,11,7,6,3","9,4,11,7,6,4,4",Alveblade,,,125000,HvyAzurRthlsShl x5; HvyPnkRathianShl x5; LthrAzrRthlsTail x2; GoldRathianThorn x1,,,,,,,,,,,
5,blademaster_weapon,623,Plesioth Wave Sword,great-sword,9,vallode,9,,,,Y,1056,4.8,220,0%,1,Water 400,Water 40,"5,3,9,14,4","5,3,9,14,6,3",Plesioth Azureblade,,,90000,ThckPlesiothScl x5; ThckGrnPlesioScl x5; HvyPiscineFang x5; Coral Cphlos Scl x5,,Plesioth Wave Blade,,,,,,,,,
5,blademaster_weapon,624,Plesioth Wave Blade,great-sword,9,vallode,9,,9,,Y,1296,4.8,270,0%,1,Water 470,Water 47,"13,1,6,13,4,3","13,1,6,13,4,6,2",Plesioth Wave Sword,,,110000,SpecPlesiothFin+ x3; SpecGrnPlesioFn+ x3; SpecLavasioFin+ x3; Coral Cphlos Fin x5,,,,,,,,,,,
5,blademaster_weapon,625,Hermitaur Slicer,long-sword,9,vallode,9,,,,Y,1104,4.8,230,0%,2,,,"16,3,2,9,5","16,3,2,9,7,3",Daimyo Cutter,,,85000,PlumD.HermitrClw x2; PlumD.HermitrShl x5; Piercing Claw x8,,Hermitaur Slasher,,,,,,,,,
5,blademaster_weapon,626,Hermitaur Slasher,long-sword,9,vallode,9,,9,,Y,1296,4.8,270,0%,2,,,"9,4,11,7,6,3","9,4,11,7,6,4,4",Hermitaur Slicer,,,115000,PlumD.HermitrClw x3; TerraCeanatrClaw x2; Giant Blk Pearl x2; PhantomButterfly x4,,,,,,,,,,,
5,blademaster_weapon,627,Violet Pincer,great-sword,9,vallode,9,,,,Y,1104,4.8,230,0%,1,,,"16,3,2,9,5","16,3,2,9,7,3",Daimyo Cutter; Killer's Scythe,85000,PlumD.HermitrShl x6; PlumD.HermitrClw x4; HrdHermitaurClaw x4; Giant Blk Pearl x3,85000,PlumD.HermitrShl x4; PlumD.HermitrClw x2; Hvy Monster Bone x2,,Grand Pincer,,,,,,,,,
5,blademaster_weapon,628,Grand Pincer,great-sword,9,vallode,9,,9,,Y,1296,4.8,270,0%,1,,,"9,4,11,7,6,3","9,4,11,7,6,4,4",Violet Pincer,,,115000,PlumD.HermitrClw x3; HvyHermitaurShl x4; TerraCeanatrShl x4; HvyCeanataurLeg x2,,,,,,,,,,,
5,blademaster_weapon,629,Shogun Cutter,long-sword,9,vallode,9,,,,Y,1200,4.8,250,0%,1,,,"12,11,5,4,8,3,2","12,11,5,4,8,3,2",Daimyo Cutter; Killer's Scythe,,,85000,HrdCeanataurClaw x2; HvyCeanataurShl x5; Ceanataur Pincer x5,,Killer's Sickle,,,,,,,,,
5,blademaster_weapon,630,Killer's Sickle,long-sword,10,vallode,10,,10,,Y,1248,4.8,260,0%,1,,,"5,3,9,14,6,5,3","5,3,9,14,6,5,3",Shogun Cutter,,,115000,HrdCeanataurClaw x3; HvyCeanataurLeg x5; Hard Gaoren Claw x2; Giant Blk Pearl x3,,,,,,,,,,,
5,blademaster_weapon,631,Carmine Blade,great-sword,9,vallode,9,,,,Y,1200,4.8,250,0%,1,,,"12,11,5,4,8,3,2","12,11,5,4,8,3,2",Killer's Scythe,85000,TerraCeanatrClaw x5; HrdCeanataurClaw x3; HvyCeanataurLeg x3; Ancient Fish x10,85000,TerraCeanatrClaw x2; TerraCeanatrShl x5; HvyCeanataurLeg x3,,Killer's Carver,,,,,,,,,
5,blademaster_weapon,632,Killer's Carver,great-sword,10,vallode,10,,9,,Y,1248,4.8,260,0%,1,,,"5,3,9,14,6,5,3","5,3,9,14,6,5,3",Carmine Blade,,,115000,TerraCeanatrClaw x3; HrdCeanataurClaw x3; HvyBlkGraviosShl x4,,,,,,,,,,,
5,blademaster_weapon,633,Pickaxe Blade,great-sword,6,vallode,6,,,,N,672,4.8,140,0%,0,Sleep 150,Sleep 15,"5,3,9,13","5,3,9,14,4",Rooster Decapitator,50000,Hypno Beak x2; OrangeHypnoPelt x8; Hypno Bezoar x1; Sleep Sac x5,50000,Top-GrdHypnoClaw x5; OrangeHypnoPelt x3; King Scarab x5; Sleepyfish x5,,Pickaxe Blade+,,,,,,,,,
5,blademaster_weapon,634,Pickaxe Blade+,great-sword,6,vallode,6,,,,N,672,4.8,140,0%,0,Sleep 150,Sleep 15,"5,3,9,13","5,3,9,14,4",Rooster Decapitator,50000,Hypno Beak x2; OrangeHypnoPelt x8; Hypno Bezoar x1; Sleep Sac x5,50000,Top-GrdHypnoClaw x5; OrangeHypnoPelt x3; King Scarab x5; Sleepyfish x5,,Pickaxe Blade+,,,,,,,,,
5,blademaster_weapon,635,Sleep Sword Zantoma,great-sword,9,vallode,9,,9,,Y,1056,4.8,220,0%,2,Sleep 220,Sleep 22,"13,1,6,13,4,3","13,1,6,13,4,6,2",Pickaxe Blade+,,,105000,Hypno Claw+ x5; RainbowTailFeath x5; Hypno Bezoar+ x1; Coma Sac x3,,,,,,,,,,,
5,blademaster_weapon,636,Slaughter,great-sword,6,vallode,6,,,,N,816,4.8,170,15%,0,Poison 420,Poison 42,"18,2,7,7,1","18,2,7,7,4,2",Rooster Decapitator,65000,Rubbery Hide+ x5; Pur Gypceros Wng x5; Hrd Monster Bone x10; Gypceros Head x2,65000,Rubbery Hide+ x3; Pur Gypceros Wng x3; Toxin Sac x5,,Slaughter+,,,,,,,,,
5,blademaster_weapon,637,Slaughter+,great-sword,6,vallode,6,,,,N,816,4.8,170,15%,0,Poison 420,Poison 42,"18,2,7,7,1","18,2,7,7,4,2",Rooster Decapitator,65000,Rubbery Hide+ x5; Pur Gypceros Wng x5; Hrd Monster Bone x10; Gypceros Head x2,65000,Rubbery Hide+ x3; Pur Gypceros Wng x3; Toxin Sac x5,,Slaughter+,,,,,,,,,
5,blademaster_weapon,638,Poison King,great-sword,9,vallode,9,,9,,Y,1296,4.8,270,20%,0,Poison 470,Poison 47,"18,2,7,7,4,2","18,2,7,7,4,4,3",Slaughter+,,,115000,HardGypcerosHead x1; RobustWyvernBone x5; Purecrystal x2; SpecChameleHide+ x3,,,,,,,,,,,
5,blademaster_weapon,639,Sentoryu Crow,great-sword,9,vallode,9,,9,,Y,1248,4.8,260,40%,3,,,"9,4,11,7,6,3","9,4,11,7,6,4,4",Sentoryu Wolf,,,105000,Str Garuga Wing x2; Hvy Garuga Shell x5; LethrGarugaTail x1; Hvy Monster Bone x2,,,,,,,,,,,
5,blademaster_weapon,640,Daito Wolf,long-sword,7,vallode,7,,,,N,1008,4.8,210,15%,0,Poison 100,Poison 10,"8,3,11,10,3","8,3,11,10,6,2",Sentoryu Wolf,,,65000,Rejuvenated Beak x1; Long Garuga Ear x2; Garuga Mane x4,,Daito Crow,,,,,,,,,
5,blademaster_weapon,641,Daito Crow,long-sword,9,vallode,9,,9,,Y,1296,4.8,270,20%,0,Poison 120,Poison 12,"8,3,11,10,6,2","8,3,11,10,6,5,2",Daito Wolf,,,105000,SilverGarugaPelt x3; ThickGarugaScale x4; Garuga Carapace x8; Eltalite Ore x10,,,,,,,,,,,
5,blademaster_weapon,642,Hellish Slasher,long-sword,10,vallode,10,,10,,Y,1440,4.8,300,0%,1,,,"8,3,11,10,6,2","8,3,11,10,6,5,2",Divine Slasher,,,150000,Str Fatalis Wng x2; StrFatlisCrmWing x2; StrWhtFatalisWng x2; BigEDragonJewel x3,,,,,,,,,,,
5,blademaster_weapon,643,Knockout Dragonsword,long-sword,10,vallode,10,,10,,Y,1056,4.8,220,0%,1,Dragon 540,Dragon 54,"16,3,2,9,7,3","16,3,2,9,7,6,2",Smolder Dragonsword,,,140000,Azure LaoS Horn x3; Lao-Shan'sThkScl x4; Lao-ShanHvnlyScl x1; Commendation S x1,,,,,,,,,,,
5,blademaster_weapon,644,"WyvernBlade""Silver""",long-sword,9,vallode,9,,,,Y,1152,4.8,240,0%,2,Fire 400,Fire 40,"13,1,6,13,4,3","13,1,6,13,4,6,2","Wyvern Blade ""Maple""; Wyvern Blade ""Holly""",105000,StrRathalosWing x3; HrdFireWyvernClw x5; Slvr Rthlos Cpc x8; Rathalos Ruby x1,105000,StrRathalosWing x1; HvyRathalosShl x2; Slvr Rthlos Scl+ x5; FireWyvrn BrnStm x1,,"WyvrnBlade""Camellia""",,,,,,,,,
5,blademaster_weapon,645,"WyvrnBlade""Camellia""",long-sword,10,vallode,10,,10,,Y,1248,4.8,260,0%,2,Fire 450,Fire 45,"5,3,9,14,6,3","5,3,9,14,6,5,3","WyvernBlade""Silver""",,,125000,HvySlvrRthlsShl x3; ThckSlvrRthlsScl x3; Blazing Fire Sac x3; HvnlyRathalosScl x1,,,,,,,,,,,
5,blademaster_weapon,646,Lost Black Katana,long-sword,9,vallode,9,,,,Y,1008,4.8,210,20%,2,,,"5,3,9,14,6,5,3","5,3,9,14,6,5,3",Black Katana Mk.III,80000,Hornet Razorwing x10; Vspoid Razorwing x10; Monster Broth x10; Emperor Cricket x8,80000,Hornet Razorwing x5; HornetaurInnrWng x8; Emperor Cricket x8,,Final Black Katana,,,,,,,,,
5,blademaster_weapon,647,Final Black Katana,long-sword,9,vallode,9,,9,,Y,1152,4.8,240,25%,3,,,"9,4,11,7,6,4,4","9,4,11,7,6,4,4",Lost Black Katana,,,105000,Hornet Razorwing x10; VespoidQn'sCrown x5; Monster Essence x5; PhantomButterfly x10,,,,,,,,,,,
5,blademaster_weapon,648,ImperialThundersword,great-sword,10,vallode,10,,10,,Y,1152,4.8,240,0%,0,Thunder 640,Thunder 64,"5,3,9,14,6,3","5,3,9,14,6,5,3",King Thundersword,,,100000,Kirin Azure Horn x5; Platinum Mane x4; LthrKirinThndrTl x2; Purecrystal x2,,,,,,,,,,,
5,blademaster_weapon,649,King Atillart Sword,great-sword,10,vallode,10,,9,,Y,1488,4.8,310,-15%,0,,,"9,4,11,7,6,3","9,4,11,7,6,4,4",Diablo Destroyer,,,115000,StoutWarpedHorn x2; StoutBlkTwstdHrn x2; HvyDiablosSpine x5; HvyBlkBlosSpine x5,,,,,,,,,,,
5,blademaster_weapon,650,Great Demon Hot Rod,great-sword,10,vallode,10,,10,,Y,1248,4.8,260,25%,0,Thunder 400,Thunder 40,"18,2,7,7,4,2","18,2,7,7,4,4,3",Great Demon Rod,,,130000,Hard Rajang Horn x3; Blk Rajang Pelt+ x4; Hvy Rajang Fang x4; GoldRajangPelt+ x1,,,,,,,,,,,
5,blademaster_weapon,651,Last Gaelic Flame,long-sword,10,vallode,10,,10,,Y,1392,4.8,290,20%,2,,,"13,1,6,13,4,3","13,1,6,13,4,6,2",Gaelic Flame,,,135000,HvyRathalosShl x5; Hvy Daora Shell x5; StrRathalosWing x2; Str Daora Wing x2,,,,,,,,,,,
5,blademaster_weapon,652,Eternal Destroyer,great-sword,10,vallode,10,,10,,Y,1008,4.8,210,0%,1,Dragon 860,Dragon 86,"13,1,6,13,4,3","13,1,6,13,4,6,2",Eternal Eradicator,,,105000,ThckFatalisScale x5; ThckFatlisCrmScl x5; ThckWhtFatlisScl x5; Fatalis Evil Eye x1,,,,,,,,,,,
5,blademaster_weapon,653,Black Fatalis Blade,great-sword,10,vallode,10,,10,,Y,1344,4.8,280,0%,1,Dragon 270,Dragon 27,"16,3,2,9,5","16,3,2,9,7,3",Fatalis Blade,,,150000,Hvy Fatalis Shl x5; HardFatalisHorn x2; BigEDragonJewel x1,,,,,,,,,,,
5,blademaster_weapon,654,Fatalis Legacy,great-sword,10,vallode,10,,10,,Y,1200,4.8,250,0%,0,Dragon 400,Dragon 40,"18,2,7,7,4,2","18,2,7,7,4,4,3",Fatalis Ancestor,,,150000,ThckWhtFatlisScl x6; HrdWhtFatlisHorn x3; Fatalis Evil Eye x2; BigEDragonJewel x3,,,,,,,,,,,
5,blademaster_weapon,655,Black Scythe,long-sword,5,vallode,5,,,,N,720,4.8,150,0%,0,Dragon 100,Dragon 10,"16,3,2,4","16,3,2,9",,15000,Dark Stone x1; Dark Piece x4; Pokke Ticket x1,,,,Fatalis Sickle,,,,,,,,,
5,blademaster_weapon,656,Fatalis Sickle,long-sword,8,vallode,8,,,,N,1008,4.8,210,0%,0,Dragon 200,Dragon 20,"3,7,18,4,3","3,7,18,4,4,4",Black Scythe,,,100000,Fatalis Shell x5; Fatalis Webbing x3; Fire Drgn Jwl x1,,LgndaryFatalisSickle,,,,,,,,,
5,blademaster_weapon,657,LgndaryFatalisSickle,long-sword,10,vallode,10,,10,,Y,1248,4.8,260,0%,0,Dragon 300,Dragon 30,"3,7,18,4,4,4","3,7,18,4,4,4,5",Fatalis Sickle,,,150000,Hvy Fatalis Shl x5; Str Fatalis Wng x3; BigEDragonJewel x1,,,,,,,,,,,
5,blademaster_weapon,658,Great Hornfly Saber,long-sword,6,vallode,6,,6,,N,864,4.8,180,0%,3,,,"16,3,2,9,5","16,3,2,9,7,3",,40000,King Scarab x2; Great Hornfly x2; Vespoid InnrWing x5; Monster Broth x5,,,,ExceptnlHornflySaber,,,,,,,,,
5,blademaster_weapon,659,ExceptnlHornflySaber,long-sword,9,vallode,9,,,,Y,1248,4.8,260,0%,3,,,"16,3,2,9,7,3","16,3,2,9,7,6,2",Great Hornfly Saber,,,80,Emperor Cricket x3; Great Hornfly x5; VespoidQn'sCrown x2; PhantomButterfly x10,,,,,,,,,,,
