item_id,name_ULES,name_ULUS,name_ENGPATCH,name_JP,name_COMPLETE,item_tag,item_tag_JP,storable,not_storable_reason,is_decoration,x99_able,max_stack,special,rarity,grindable,tradeable
971,HvnlyShieldJewel,HvnlyShieldJewel,HvnlyShieldJewel,天盾珠,HvnlyShieldJewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
972,Hardball Jewel,Hardball Jewel,Hardball Jewel,力投珠,Hardball Jewel,,,yes,,yes,yes,99,,4-5,no,no
973,Early Bird Jewel,Early Bird Jewel,Early Bird Jewel,早填珠,Early Bird Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
974,Recoilless Jewel,Recoilless Jewel,Recoilless Jewel,抑反珠,Recoilless Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
975,StrongShot Jewel,StrongShot Jewel,StrongShot Jewel,強弾珠,StrongShot Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
976,Pierce Jewel,Pierce Jewel,Pierce Jewel,貫通珠,Pierce Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
977,Pellet Jewel,Pellet Jewel,Pellet Jewel,散弾珠,Pellet Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
978,Shot Bonus Jewel,Shot Bonus Jewel,Shot Bonus Jewel,加弾珠,Shot Bonus Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
979,PierceBonusJewel,PierceBonusJewel,PierceBonusJewel,加貫珠,PierceBonusJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
980,PelletBonusJewel,PelletBonusJewel,PelletBonusJewel,加散珠,PelletBonusJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
981,Crag Bonus Jewel,Crag Bonus Jewel,Bomb Bonus Jewel,加榴珠,Crag Bonus Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
982,ScattrBonusJewel,ScattrBonusJewel,ScatterBonusJewel,加拡珠,ScattrBonusJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
983,SpecialAtk Jewel,SpecialAtk Jewel,SpecialAtk Jewel,特攻珠,SpecialAtk Jewel,,,yes,,yes,yes,99,,4-5,no,no
984,Element Jewel,Element Jewel,Element Jewel,属攻珠,Element Jewel,,,yes,,yes,yes,99,,4-5,no,no
985,Bombardier Jewel,Bombardier Jewel,Bombardier Jewel,爆師珠,Bombardier Jewel,,,yes,,yes,yes,99,,4-5,no,no
986,PickyEater Jewel,PickyEater Jewel,PickyEater Jewel,小食珠,PickyEater Jewel,,,yes,,yes,yes,99,,4-5,no,no
987,No Food Jewel,No Food Jewel,Anorexic Jewel,無食珠,No Food Jewel,,,yes,,yes,yes,99,,4-5,no,no
988,Fatso Jewel,Fatso Jewel,Fatso Jewel,食漢珠,Fatso Jewel,,,yes,,yes,yes,99,,4-5,no,no
989,Attack Jewel,Attack Jewel,Attack Jewel,攻撃珠,Attack Jewel,,,yes,,yes,yes,99,,4-5,no,no
990,Defense Jewel,Defense Jewel,Defense Jewel,防御珠,Defense Jewel,,,yes,,yes,yes,99,,4-5,no,no
991,Protection Jewel,Protection Jewel,Protection Jewel,加護珠,Protection Jewel,,,yes,,yes,yes,99,,4-5,no,no
992,DivineProtectJwl,DivineProtectJwl,DivinePrtctionJewel,神護珠,DivineProtectJwl,,,yes,,yes,yes,99,,4-5,no,no
993,Earplug Jewel,Earplug Jewel,Earplug Jewel,防音珠,Earplug Jewel,,,yes,,yes,yes,99,,4-5,no,no
994,Alarm Jewel,Alarm Jewel,Alarm Jewel,防盗珠,Alarm Jewel,,,yes,,yes,yes,99,,4-5,no,no
995,Friendship Jewel,Friendship Jewel,Friendship Jewel,友愛珠,Friendship Jewel,,,yes,,yes,yes,99,,4-5,no,no
996,Backpacker Jewel,Backpacker Jewel,Backpacker Jewel,運搬珠,Backpacker Jewel,,,yes,,yes,yes,99,,4-5,no,no
997,Impervious Jewel,Impervious Jewel,Impervious Jewel,全耐珠,Impervious Jewel,,,yes,,yes,yes,99,,4-5,no,no
998,Inferno Jewel,Inferno Jewel,Inferno Jewel,火炎珠,Inferno Jewel,,,yes,,yes,yes,99,,4-5,no,no
999,Crimson Jewel,Crimson Jewel,Crimson Jewel,紅蓮珠,Crimson Jewel,,,yes,,yes,yes,99,,4-5,no,no
1000,Stream Jewel,Stream Jewel,Stream Jewel,流水珠,Stream Jewel,,,yes,,yes,yes,99,,4-5,no,no
1001,Torrent Jewel,Torrent Jewel,Torrent Jewel,爆水珠,Torrent Jewel,,,yes,,yes,yes,99,,4-5,no,no
1002,Freeze Jewel,Freeze Jewel,Freeze Jewel,氷結珠,Freeze Jewel,,,yes,,yes,yes,99,,4-5,no,no
1003,Glacier Jewel,Glacier Jewel,Glacier Jewel,氷河珠,Glacier Jewel,,,yes,,yes,yes,99,,4-5,no,no
1004,Lightning Jewel,Lightning Jewel,Lightning Jewel,雷光珠,Lightning Jewel,,,yes,,yes,yes,99,,4-5,no,no
1005,Thunder Jewel,Thunder Jewel,Thunder Jewel,雷鳴珠,Thunder Jewel,,,yes,,yes,yes,99,,4-5,no,no
1006,Slayer Jewel,Slayer Jewel,Slayer Jewel,破龍珠,Slayer Jewel,,,yes,,yes,yes,99,,4-5,no,no
1007,DragonslyrJewel,DragonslyrJewel,Dracocide Jewel,絶龍珠,DragonslyrJewel,,,yes,,yes,yes,99,,4-5,no,no
1008,CoolBreeze Jewel,CoolBreeze Jewel,CoolBreeze Jewel,涼風珠,CoolBreeze Jewel,,,yes,,yes,yes,99,,4-5,no,no
1009,ColdBreezeJewel,ColdBreezeJewel,Icy Gale Jewel,凍風珠,ColdBreezeJewel,,,yes,,yes,yes,99,,4-5,no,no
1010,WarmBreeze Jewel,WarmBreeze Jewel,Warm Breeze Jewel,温風珠,WarmBreeze Jewel,,,yes,,yes,yes,99,,4-5,no,no
1011,HotBreezeJewel,HotBreezeJewel,Fiery Gale Jewel,燃風珠,HotBreezeJewel,,,yes,,yes,yes,99,,4-5,no,no
1012,PaperweightJewel,PaperweightJewel,PaperweightJewel,文鎮珠,PaperweightJewel,,,yes,,yes,yes,99,,4-5,no,no
1013,Map Jewel,Map Jewel,Map Jewel,地図珠,Map Jewel,,,yes,,yes,yes,99,,4-5,no,no
1014,Gathering Jewel,Gathering Jewel,Gathering Jewel,採取珠,Gathering Jewel,,,yes,,yes,yes,99,,4-5,no,no
1015,Grab'n'DashJewel,Grab'n'DashJewel,Grab'n'DashJewel,速集珠,Grab'n'DashJewel,,,yes,,yes,yes,99,,4-5,no,no
1016,Good Luck Jewel,Good Luck Jewel,Good Luck Jewel,祝珠,Good Luck Jewel,,,yes,,yes,yes,99,,4-5,no,no
1017,Blessing Jewel,Blessing Jewel,Blessing Jewel,祝福珠,Blessing Jewel,,,yes,,yes,yes,99,,4-5,no,no
1018,Fate Jewel,Fate Jewel,Fate Jewel,運気珠,Fate Jewel,,,yes,,yes,yes,99,,4-5,no,no
1019,Fisher Jewel,Fisher Jewel,Fisher Jewel,釣力珠,Fisher Jewel,,,yes,,yes,yes,99,,4-5,no,no
1020,Psychic Jewel,Psychic Jewel,Psychic Jewel,千里珠,Psychic Jewel,,,yes,,yes,yes,99,,4-5,no,no
1021,Curing Jewel,Curing Jewel,Curing Jewel,治癒珠,Curing Jewel,,,yes,,yes,yes,99,,4-5,no,no
1022,Professor Jewel,Professor Jewel,Professor Jewel,博士珠,Professor Jewel,,,yes,,yes,yes,99,,4-5,no,no
1023,Armory Jewel,Armory Jewel,Armory Jewel,弾製珠,Armory Jewel,,,yes,,yes,yes,99,,4-5,no,no
1024,SecretArts Jewel,SecretArts Jewel,SecretArts Jewel,秘術珠,SecretArts Jewel,,,yes,,yes,yes,99,,4-5,no,no
1025,Evade Jewel,Evade Jewel,Evade Jewel,回避珠,Evade Jewel,,,yes,,yes,yes,99,,4-5,no,no
1026,Danger Jewel,Danger Jewel,Danger Jewel,危険珠,Danger Jewel,,,yes,,yes,yes,99,,4-5,no,no
1027,StayingPwr Jewel,StayingPwr Jewel,StayingPwr Jewel,持続珠,StayingPwr Jewel,,,yes,,yes,yes,99,,4-5,no,no
1028,Marathon Jewel,Marathon Jewel,Marathon Jewel,強走珠,Marathon Jewel,,,yes,,yes,yes,99,,4-5,no,no
1029,Ammo Box Jewel,Ammo Box Jewel,Ammo Box Jewel,弾穴珠,Ammo Box Jewel,,,yes,,yes,yes,99,,4-5,no,no
1030,Sniper Jewel,Sniper Jewel,Sniper Jewel,的射珠,Sniper Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1031,SharpshootrJewel,SharpshootrJewel,SharpshootrJewel,点射珠,SharpshootrJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1032,QuickEaterJewel,QuickEaterJewel,QuickEaterJewel,早食珠,QuickEaterJewel,,,yes,,yes,yes,99,,4-5,no,no
1033,HideCutter Jewel,HideCutter Jewel,HideCutter Jewel,皮剥珠,HideCutter Jewel,,,yes,,yes,yes,99,,4-5,no,no
1034,Melt-Proof Jewel,Melt-Proof Jewel,Melt-Proof Jewel,耐溶珠,Melt-Proof Jewel,,,yes,,yes,yes,99,,4-5,no,no
1035,Anchor Jewel,Anchor Jewel,Anchor Jewel,耐震珠,Anchor Jewel,,,yes,,yes,yes,99,,4-5,no,no
1036,BBQ Jewel,BBQ Jewel,BBQ Jewel,肉焼珠,BBQ Jewel,,,yes,,yes,yes,99,,4-5,no,no
1037,Small Arms Jewel,Small Arms Jewel,Small Arms Jewel,銃器珠,Small Arms Jewel,,,yes,,yes,yes,99,,4-5,no,no
1038,Howitzer Jewel,Howitzer Jewel,Howitzer Jewel,大砲珠,Howitzer Jewel,,,yes,,yes,yes,99,,4-5,no,no
1039,Fife Jewel,Fife Jewel,Fife Jewel,鼓笛珠,Fife Jewel,,,yes,,yes,yes,99,,4-5,no,no
1040,Tireless Jewel,Tireless Jewel,Tireless Jewel,抗疲珠,Tireless Jewel,,,yes,,yes,yes,99,,4-5,no,no
1041,Jumping Jewel,Jumping Jewel,Jump Jewel,跳躍珠,Jumping Jewel,,,yes,,yes,yes,99,,4-5,no,no
1042,Sword Draw Jewel,Sword Draw Jewel,Draw Jewel,抜刀珠,Sword Draw Jewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1043,Cat Guide Jewel,Cat Guide Jewel,FlynMaster Jewel,猫師珠,Cat Guide Jewel,,,yes,,yes,yes,99,,4-5,no,no
1044,Cat Attack Jewel,Cat Attack Jewel,FlynAttack Jewel,猫攻珠,Cat Attack Jewel,,,yes,,yes,yes,99,,4-5,no,no
1045,CatDefenseJewel,CatDefenseJewel,FlynDefence Jewel,猫守珠,CatDefenseJewel,,,yes,,yes,yes,99,,4-5,no,no
1046,TrapMasterJewel,TrapMasterJewel,TrapMaster Jewel,罠師珠,TrapMasterJewel,,,yes,,yes,yes,99,,4-5,no,no
1047,PoisonCoatJewel,PoisonCoatJewel,PoisnCoating Jewel,毒瓶珠,PoisonCoatJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1048,ParalysCoatJewel,ParalysCoatJewel,ParaCoating Jewel,麻瓶珠,ParalysCoatJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1049,Sleep Coat Jewel,Sleep Coat Jewel,SleepCoating Jewel,眠瓶珠,Sleep Coat Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1050,Power Coat Jewel,Power Coat Jewel,PowerCoating Jewel,強瓶珠,Power Coat Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1051,Combo Coat Jewel,Combo Coat Jewel,RazorCoating Jewel,接瓶珠,Combo Coat Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1052,Guts Jewel,Guts Jewel,Survivor Jewel,根性珠,Guts Jewel,,,yes,,yes,yes,99,,4-5,no,no
1053,ConstitutnJewel,ConstitutnJewel,Stamina Jewel,体操珠,ConstitutnJewel,,,yes,,yes,yes,99,,4-5,no,no
1054,Tranq Jewel,Tranq Jewel,Bind Jewel,捕縄珠,Tranq Jewel,,,yes,,yes,yes,99,,4-5,no,no
1055,Perceive Jewel,Perceive Jewel,Observer Jewel,観察珠,Perceive Jewel,,,yes,,yes,yes,99,,4-5,no,no
1056,ShortChargeJewel,ShortChargeJewel,QuickCharge Jewel,短縮珠,ShortChargeJewel,,,yes,,yes,yes,99,,4-5,no,no
1057,Cont. Fire Jewel,Cont. Fire Jewel,SpeedFire Jewel,連射珠,Cont. Fire Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1058,AntiParalyzJewel,AntiParalyzJewel,AntiParalyzJewel,抗麻痺珠,AntiParalyzJewel,,,yes,,yes,yes,99,,4-5,no,no
1059,Anti-Faint Jewel,Anti-Faint Jewel,Anti-Faint Jewel,抗絶珠,Anti-Faint Jewel,,,yes,,yes,yes,99,,4-5,no,no
1060,Antivenin Jewel,Antivenin Jewel,Antivenin Jewel,抗毒珠,Antivenin Jewel,,,yes,,yes,yes,99,,4-5,no,no
1061,Snowplow Jewel,Snowplow Jewel,Snowplow Jewel,抗雪珠,Snowplow Jewel,,,yes,,yes,yes,99,,4-5,no,no
1062,SpeedyRecvrJewel,SpeedyRecvrJewel,Quick Fix Jewel,速復珠,SpeedyRecvrJewel,,,yes,,yes,yes,99,,4-5,no,no
1063,Celebrity Jewel,Celebrity Jewel,Celebrity Jewel,名人珠,Celebrity Jewel,,,yes,,yes,yes,99,,4-5,no,no
1064,IronCurtainJewel,IronCurtainJewel,Iron Curtain Jewel,鉄壁珠,IronCurtainJewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1065,Wall Jewel,Wall Jewel,Rigid Wall Jewel,絶壁珠,Wall Jewel,,,yes,,yes,yes,99,,4-5,no,no
1066,High Speed Jewel,High Speed Jewel,High Speed Jewel,速填珠,High Speed Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1067,SpecialAtkJewel+,SpecialAtkJewel+,SpecialStrikeJewel,特襲珠,SpecialAtkJewel+,,,yes,,yes,yes,99,,4-5,no,no
1068,Fasting Jewel,Fasting Jewel,Fasting Jewel,絶食珠,Fasting Jewel,,,yes,,yes,yes,99,,4-5,no,no
1069,Fierce Jewel,Fierce Jewel,Fierce Jewel,猛攻珠,Fierce Jewel,,,yes,,yes,yes,99,,4-5,no,no
1070,Turtle Jewel,Turtle Jewel,Turtle Jewel,堅守珠,Turtle Jewel,,,yes,,yes,yes,99,,4-5,no,no
1071,Beloved Jewel,Beloved Jewel,Beloved Jewel,親愛珠,Beloved Jewel,,,yes,,yes,yes,99,,4-5,no,no
1072,Omnipotent Jewel,Omnipotent Jewel,Omnipotent Jewel,天耐珠,Omnipotent Jewel,,,yes,,yes,yes,99,,4-5,no,no
1073,Extinction Jewel,Extinction Jewel,Extinction Jewel,滅龍珠,Extinction Jewel,,,yes,,yes,yes,99,,4-5,no,no
1074,Cold Wind Jewel,Cold Wind Jewel,Cold Wind Jewel,冷風珠,Cold Wind Jewel,,,yes,,yes,yes,99,,4-5,no,no
1075,Hot Wind Jewel,Hot Wind Jewel,Hot Wind Jewel,暖風珠,Hot Wind Jewel,,,yes,,yes,yes,99,,4-5,no,no
1076,HeavyMetal Jewel,HeavyMetal Jewel,HeavyMetal Jewel,重塊珠,HeavyMetal Jewel,,,yes,,yes,yes,99,,4-5,no,no
1077,Destiny Jewel,Destiny Jewel,Destiny Jewel,強運珠,Destiny Jewel,,,yes,,yes,yes,99,,4-5,no,no
1078,Cure All Jewel,Cure All Jewel,Cure All Jewel,全癒珠,Cure All Jewel,,,yes,,yes,yes,99,,4-5,no,no
1079,Cure All Jewel+,Cure All Jewel+,Divine Cure Jewel,天癒珠,Cure All Jewel+,,,yes,,yes,yes,99,,4-5,no,no
1080,Dodge Jewel,Dodge Jewel,Dodge Jewel,光避珠,Dodge Jewel,,,yes,,yes,yes,99,,4-5,no,no
1081,Pinch Jewel,Pinch Jewel,Calamity Jewel,危難珠,Pinch Jewel,,,yes,,yes,yes,99,,4-5,no,no
1082,Permanence Jewel,Permanence Jewel,Permanence Jewel,恒久珠,Permanence Jewel,,,yes,,yes,yes,99,,4-5,no,no
1083,Eternal Jewel,Eternal Jewel,Eternal Jewel,永久珠,Eternal Jewel,,,yes,,yes,yes,99,,4-5,no,no
1084,Fast Food Jewel,Fast Food Jewel,Fast Food Jewel,速食珠,Fast Food Jewel,,,yes,,yes,yes,99,,4-5,no,no
1085,Anti-Thaw Jewel,Anti-Thaw Jewel,Anti-Thaw Jewel,抗溶珠,Anti-Thaw Jewel,,,yes,,yes,yes,99,,4-5,no,no
1086,Tectonic Jewel,Tectonic Jewel,Tectonic Jewel,抗震珠,Tectonic Jewel,,,yes,,yes,yes,99,,4-5,no,no
1087,UnsheathingJewel,UnsheathingJewel,Unsheathe Jewel,抜撃珠,UnsheathingJewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1088,ParalysisCAddJwl,ParalysisCAddJwl,Petrify Coating Jewel,痺瓶珠,ParalysisCAddJwl,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1089,PowerCAddJewel,PowerCAddJewel,Force Coating Jewel,剛瓶珠,PowerCAddJewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1090,More Guts Jewel,More Guts Jewel,Immortal Jewel,ド根性珠,More Guts Jewel,,,yes,,yes,yes,99,,4-5,no,no
1091,Health Jewel,Health Jewel,Body Arts Jewel,体術珠,Health Jewel,,,yes,,yes,yes,99,,4-5,no,no
1092,Knockout Jewel,Knockout Jewel,Cage Jewel,捕縛珠,Knockout Jewel,,,yes,,yes,yes,99,,4-5,no,no
1093,Cutter Jewel,Cutter Jewel,Cutter Jewel,斬空珠,Cutter Jewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1094,Master Jewel,Master Jewel,Master Jewel,名匠珠,Master Jewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1095,Swordsman Jewel,Swordsman Jewel,Swordsman Jewel,剣聖珠,Swordsman Jewel,For Blademasters,剣士向け,yes,,yes,yes,99,,4-5,no,no
1096,Hermit Jewel,Hermit Jewel,Hermit Jewel,仙人珠,Hermit Jewel,,,yes,,yes,yes,99,,4-5,no,no
1097,StrongWall Jewel,StrongWall Jewel,StrongWall Jewel,剛壁珠,StrongWall Jewel,,,yes,,yes,yes,99,,4-5,no,no
1098,Shockless Jewel,Shockless Jewel,Shockless Jewel,無反珠,Shockless Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1099,StrongShotJewel+,StrongShotJewel+,MightyShot Jewel ,剛弾珠,StrongShotJewel+,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1100,Pierce Jewel+,Pierce Jewel+,Impale Jewel,剛貫珠,Pierce Jewel+,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1101,Pellet Jewel+,Pellet Jewel+,Scatter Jewel,剛散珠,Pellet Jewel+,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1102,Element Jewel+,Element Jewel+,Dire Element Jewel,属襲珠,Element Jewel+,,,yes,,yes,yes,99,,4-5,no,no
1103,Strongest Jewel,Strongest Jewel,Merciless Jewel,超攻珠,Strongest Jewel,,,yes,,yes,yes,99,,4-5,no,no
1104,Silencer Jewel,Silencer Jewel,Silencer Jewel,絶音珠,Silencer Jewel,,,yes,,yes,yes,99,,4-5,no,no
1105,Tenderness Jewel,Tenderness Jewel,True Love Jewel,慈愛珠,Tenderness Jewel,,,yes,,yes,yes,99,,4-5,no,no
1106,TrueResistJewel,TrueResistJewel,Invulnerable Jewel,真耐珠,TrueResistJewel,,,yes,,yes,yes,99,,4-5,no,no
1107,Solid Rock Jewel,Solid Rock Jewel,Solid Rock Jewel,如山珠,Solid Rock Jewel,,,yes,,yes,yes,99,,4-5,no,no
1108,Crisis Jewel,Crisis Jewel,Crisis Jewel,危機珠,Crisis Jewel,,,yes,,yes,yes,99,,4-5,no,no
1109,Sprinter Jewel,Sprinter Jewel,Sprinter Jewel,爆走珠,Sprinter Jewel,,,yes,,yes,yes,99,,4-5,no,no
1110,Magazine Jewel,Magazine Jewel,Magazine Jewel,弾倉珠,Magazine Jewel,,,yes,,yes,yes,99,,4-5,no,no
1111,Scarfing Jewel,Scarfing Jewel,Instant Meal Jewel,迅食珠,Scarfing Jewel,,,yes,,yes,yes,99,,4-5,no,no
1112,Carving Jewel,Carving Jewel,ShellCutter Jewel,殻剥珠,Carving Jewel,,,yes,,yes,yes,99,,4-5,no,no
1113,Flying Jewel,Flying Jewel,Leap Jewel,飛躍珠,Flying Jewel,,,yes,,yes,yes,99,,4-5,no,no
1114,RapidChargeJewel,RapidChargeJewel,SpeedCharge Jewel,圧縮珠,RapidChargeJewel,,,yes,,yes,yes,99,,4-5,no,no
1115,Barrage Jewel,Barrage Jewel,Barrage Jewel,流射珠,Barrage Jewel,For Gunners,ガンナー向け,yes,,yes,yes,99,,4-5,no,no
1116,Giadrome Jewel,Giadrome Jewel,Giadrome Jewel,ギアノスの秘玉,Giadrome Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1117,Kut-Ku Jewel,Kut-Ku Jewel,Kut-Ku Jewel,怪鳥の秘玉,Kut-Ku Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1118,Daimyo Jewel,Daimyo Jewel,Daimyo Jewel,盾蟹の秘玉,Daimyo Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1119,Congalala Jewel,Congalala Jewel,Congalala Jewel,桃毛獣の秘玉,Congalala Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1120,Rathalos Jewel,Rathalos Jewel,Rathalos Jewel,火竜の秘玉,Rathalos Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1121,Gravios Jewel,Gravios Jewel,Gravios Jewel,鎧竜の秘玉,Gravios Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1122,Garuga Jewel,Garuga Jewel,Garuga Jewel,黒狼鳥の秘玉,Garuga Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1123,Eldr Drgn Tears,Eldr Drgn Tears,Eldr Drgn Tears,古龍の涙,Eldr Drgn Tears,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1124,Lao-Shan Melon,Lao-Shan Melon,Lao Shan Melon,ラオシャンメロン,Lao-Shan Melon,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1125,Eldr Drgn Fossil,Eldr Drgn Fossil,Eldr Drg Fossil,古龍の化石,Eldr Drgn Fossil,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1126,Gypceros Crystal,Gypceros Crystal,Gypceros Crystl,ゲリョスイショウ,Gypceros Crystal,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1127,Rathian Jewel,Rathian Jewel,Rathian Jewel,雌火竜の秘玉,Rathian Jewel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1128,Teostra Meteor,Teostra Meteor,Teostra Meteor,メテオテスカトル,Teostra Meteor,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1129,ThsandYearForest,ThsandYearForest,Milnm Tree Seed,千年樹の種,ThsandYearForest,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1130,Frozen Meatball,Frozen Meatball,Frozen Meatball,氷結ミートボール,Frozen Meatball,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1131,Buckshot Acorn,Buckshot Acorn,Buckshot Acorn,砲丸どんぐり,Buckshot Acorn,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1132,Cephadrome Melon,Cephadrome Melon,Cephdrome Melon,ドスガレオスイカ,Cephadrome Melon,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1133,Golden Cocoon,Golden Cocoon,Golden Cocoon,金色タママユ,Golden Cocoon,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1134,Amber Egg,Amber Egg,Amber Egg,琥珀のたまご,Amber Egg,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1135,Graviscus Bulb,Graviscus Bulb,Graviscus Bulb,グラビスカス球根,Graviscus Bulb,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1136,Century Walnut,Century Walnut,Century Walnut,百年くるみ,Century Walnut,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1137,Hard Dragonrock,Hard Dragonrock,Hard Dragonrock,堅竜岩,Hard Dragonrock,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1138,Dragonrock+,Dragonrock+,Dragonrock+,上竜岩,Dragonrock+,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1139,Dragonrock,Dragonrock,Dragonrock,竜岩,Dragonrock,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1140,Green Fin,Green Fin,Green Fin,グリーンフィン,Green Fin,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1141,Kut-Ku Cartilage,Kut-Ku Cartilage,Kut-Ku Cartilge,怪鳥のナンコツ,Kut-Ku Cartilage,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1142,Hermitaur Brains,Hermitaur Brains,Hermtaur Brains,ザザミソブイ,Hermitaur Brains,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1143,Congalala Stomch,Congalala Stomch,Congalala Stmch,桃毛獣のセンマイ,Congalala Stomch,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1144,Rathalos Liver,Rathalos Liver,Rathalos Liver,火竜のキモ,Rathalos Liver,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1145,Gravios Giblets,Gravios Giblets,Gravios Giblets,鎧竜のセセリ,Gravios Giblets,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1146,Garuga Drumstick,Garuga Drumstick,Garuga Tendons,黒狼鳥のモミジ,Garuga Drumstick,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1147,Giadrome Thigh,Giadrome Thigh,Giadrome Thigh,ギアノスのモモ,Giadrome Thigh,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1148,Kut-Ku Gizzards,Kut-Ku Gizzards,Kut-Ku Gizzards,怪鳥のスナズリ,Kut-Ku Gizzards,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1149,Daimyo Legs,Daimyo Legs,Daimyo legs,盾蟹のボウニク,Daimyo Legs,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1150,Congalala Innrds,Congalala Innrds,Congalala Steak,桃毛獣のテッポウ,Congalala Innrds,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1151,Rathalos Tongue,Rathalos Tongue,Rathalos Tongue,火竜のタン,Rathalos Tongue,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1152,Gravios Wingtip,Gravios Wingtip,Gravios Wingtip,鎧竜の手羽先,Gravios Wingtip,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
